Player,Squad,Age,Pos_clean,Comp,valor_real,valor_predicho,diferencia,diferencia_pct
Carlos Dominguez,Celta Vigo,23.0,DF,es La Liga,4.0,5.9161744,1.9161744117736816,0.4790436029434204
Jack Clarke,Ipswich Town,23.0,FW,eng Premier League,15.999999999999998,19.465992,3.465991973876955,0.2166244983673097
Marco Grüll,Werder Bremen,26.0,FW,de Bundesliga,4.999999999999999,6.390542,1.3905420303344735,0.27810840606689474
Jordan James,Rennes,20.0,MF,fr Ligue 1,9.000000000000002,6.813592,-2.1864080429077166,-0.24293422698974623
Khvicha Kvaratskhelia,Napoli,23.0,FW,it Serie A,90.99999999999997,24.071913,-66.92808723449704,-0.7354734860933743
Tommaso Pobega,Bologna,25.0,MF,it Serie A,10.000000000000002,6.4265723,-3.573427677154543,-0.3573427677154542
Billy Gilmour,Napoli,23.0,MF,it Serie A,21.0,10.118104,-10.881896018981934,-0.5181855247134254
Alejandro Francés,Girona,21.0,DF,es La Liga,3.0000000000000004,5.8119283,2.811928272247314,0.9373094240824379
Wesley Fofana,Chelsea,23.0,DF,eng Premier League,26.000000000000004,20.511312,-5.488687515258793,-0.21110336597149199
Lazar Samardzic,Atalanta,22.0,MF,it Serie A,17.999999999999996,13.3430805,-4.656919479370114,-0.25871774885389526
Christopher Operi,Le Havre,27.0,DF,fr Ligue 1,4.8,5.5845585,0.7845584869384767,0.16344968477884933
Arnaud Nordin,Montpellier,26.0,FW,fr Ligue 1,6.0,5.60139,-0.39861011505126953,-0.0664350191752116
Leny Yoro,Manchester Utd,18.0,DF,eng Premier League,56.00000000000002,34.352917,-21.647083282470724,-0.3865550586155485
Yannik Engelhardt,Como,23.0,MF,it Serie A,6.999999999999999,8.026912,1.0269117355346689,0.14670167650495272
Tim Skarke,Union Berlin,27.0,FW,de Bundesliga,3.0000000000000004,4.9584293,1.9584293365478511,0.6528097788492836
Harry Wilson,Fulham,27.0,FW,eng Premier League,15.999999999999998,18.861,2.861000061035158,0.1788125038146974
Christian Kabasele,Udinese,33.0,DF,it Serie A,1.7,2.128364,0.4283640861511231,0.251978874206543
Randal Kolo Muani,Juventus,25.0,FW,it Serie A,31.0,11.771224,-19.22877597808838,-0.6202830960673671
Noah Weißhaupt,St. Pauli,22.0,FW,de Bundesliga,6.0,6.720876,0.7208762168884277,0.12014603614807129
Josip Juranović,Union Berlin,28.0,DF,de Bundesliga,4.999999999999999,4.383544,-0.6164560317993155,-0.12329120635986313
Davide Frattesi,Inter,24.0,MF,it Serie A,36.0,10.128419,-25.871581077575684,-0.7186550299326578
Cristiano Biraghi,Torino,31.0,DF,it Serie A,2.8,3.385359,0.585359048843384,0.20905680315835143
Nhoa Sangui,Reims,18.0,DF,fr Ligue 1,3.5,6.942079,3.4420790672302246,0.9834511620657784
Valentín Barco,Strasbourg,20.0,MF,fr Ligue 1,13.0,7.990882,-5.00911808013916,-0.38531677539532
Issiaga Sylla,Montpellier,30.0,DF,fr Ligue 1,2.5,2.9541945,0.4541945457458496,0.18167781829833984
Exequiel Palacios,Leverkusen,25.0,MF,de Bundesliga,41.00000000000001,11.358845,-29.64115524291993,-0.7229550059248762
Ramon Hendriks,Stuttgart,23.0,DF,de Bundesliga,6.0,7.7258263,1.7258262634277344,0.28763771057128906
Thijs Dallinga,Bologna,23.0,FW,it Serie A,13.0,7.4549184,-5.545081615447998,-0.426544739649846
Dani de Wit,Bochum,26.0,MF,de Bundesliga,3.5,4.673413,1.173412799835205,0.33526079995291574
Aleksandr Golovin,Monaco,28.0,MF,fr Ligue 1,21.0,6.0736027,-14.926397323608398,-0.7107808249337333
Léo Scienza,Heidenheim,25.0,FW,de Bundesliga,4.0,10.188013,6.188013076782227,1.5470032691955566
Ayyoub Bouaddi,Lille,16.0,MF,fr Ligue 1,29.000000000000004,14.972979,-14.027021408081058,-0.4836903933821054
Guido Rodríguez,West Ham,30.0,MF,eng Premier League,11.000000000000002,5.3425736,-5.657426357269289,-0.5143114870244807
Frenkie de Jong,Barcelona,27.0,MF,es La Liga,46.0,12.831441,-33.168559074401855,-0.7210556320522142
Ian Maatsen,Aston Villa,22.0,DF,eng Premier League,29.000000000000004,21.281586,-7.7184143066406286,-0.2661522174703665
Leon Bailey,Aston Villa,26.0,FW,eng Premier League,29.000000000000004,18.282133,-10.717866897583011,-0.36958161715803484
Mitchel Bakker,Lille,24.0,FW,fr Ligue 1,7.999999999999998,8.015482,0.015481948852540839,0.0019352436065676053
Anthony Losilla,Bochum,38.0,MF,de Bundesliga,1.5,1.5984167,0.09841668605804443,0.06561112403869629
Emil Holm,Bologna,24.0,DF,it Serie A,9.000000000000002,7.37758,-1.6224198341369647,-0.1802688704596627
Gerrit Holtmann,Bochum,29.0,DF,de Bundesliga,1.7,3.0574908,1.3574908256530762,0.7985240150900449
Sergio Camello,Rayo Vallecano,23.0,FW,es La Liga,4.0,6.8084865,2.8084864616394043,0.7021216154098511
Darwin Núñez,Liverpool,25.0,FW,eng Premier League,71.0,27.562164,-43.437835693359375,-0.6118005027233715
Tanguy Ndombele,Nice,27.0,MF,fr Ligue 1,7.999999999999998,5.3033586,-2.6966414451599103,-0.33708018064498885
El Chadaille Bitshiabu,RB Leipzig,19.0,DF,de Bundesliga,18.999999999999996,12.947941,-6.052059173583981,-0.3185294301886306
Jakub Kamiński,Wolfsburg,22.0,DF,de Bundesliga,6.0,6.899096,0.8990960121154785,0.14984933535257974
Nicolás Valentini,Hellas Verona,23.0,DF,it Serie A,6.999999999999999,4.8470283,-2.1529717445373526,-0.3075673920767647
Oliver Skipp,Leicester City,23.0,MF,eng Premier League,11.000000000000002,17.09702,6.097019195556639,0.5542744723233307
Randy Nteka,Rayo Vallecano,26.0,FW,es La Liga,2.5,4.5977035,2.097703456878662,0.8390813827514648
Alejo Véliz,Espanyol,20.0,FW,es La Liga,10.000000000000002,6.7193394,-3.2806606292724627,-0.3280660629272462
Mory Gbane,Reims,23.0,DF,fr Ligue 1,4.999999999999999,4.918294,-0.08170604705810458,-0.01634120941162092
Caleb Okoli,Leicester City,23.0,DF,eng Premier League,9.000000000000002,14.582872,5.5828723907470685,0.6203191545274519
Odilon Kossounou,Atalanta,23.0,DF,it Serie A,26.000000000000004,7.6956735,-18.304326534271244,-0.7040125590104324
Ruben Aguilar,Lens,31.0,DF,fr Ligue 1,4.5,2.8328345,-1.6671655178070068,-0.3704812261793349
Jakub Kiwior,Arsenal,24.0,DF,eng Premier League,29.000000000000004,18.300425,-10.69957542419434,-0.3689508766963565
Joël Schingtienne,Venezia,21.0,DF,it Serie A,3.0000000000000004,3.4785285,0.47852849960327104,0.15950949986775698
Djaoui Cissé,Rennes,20.0,MF,fr Ligue 1,9.000000000000002,8.200039,-0.7999610900878924,-0.08888456556532136
Tyrone Mings,Aston Villa,31.0,DF,eng Premier League,6.0,7.4250946,1.4250946044921875,0.2375157674153646
Wahbi Khazri,Montpellier,33.0,FW,fr Ligue 1,2.0,2.2484455,0.2484455108642578,0.1242227554321289
Willy Kambwala,Villarreal,19.0,DF,es La Liga,4.999999999999999,6.2937436,1.293743610382081,0.25874872207641625
Marin Šverko,Venezia,26.0,DF,it Serie A,1.4000000000000001,3.8592858,2.4592858314514157,1.756632736751011
Borja Mayoral,Getafe,27.0,FW,es La Liga,8.5,5.030795,-3.469204902648926,-0.4081417532528148
Timothee Pembele,Le Havre,21.0,DF,fr Ligue 1,3.5,5.0102673,1.5102672576904297,0.4315049307686942
Pontus Almqvist,Parma,25.0,FW,it Serie A,3.5,3.7050605,0.20506048202514648,0.05858870915004185
Jesus Rodríguez,Betis,18.0,FW,es La Liga,31.0,12.15094,-18.84906005859375,-0.6080341954385081
Patrick Ciurria,Monza,29.0,MF,it Serie A,2.5,4.548844,2.0488438606262207,0.8195375442504883
Luke Thomas,Leicester City,23.0,DF,eng Premier League,6.999999999999999,11.93379,4.933790206909181,0.7048271724155973
Jaydee Canvot,Toulouse,18.0,DF,fr Ligue 1,4.999999999999999,7.305356,2.3053560256958017,0.4610712051391604
Marcos Senesi,Bournemouth,27.0,DF,eng Premier League,23.0,15.393401,-7.606598854064941,-0.3307216893071714
Ferrán Torres,Barcelona,24.0,FW,es La Liga,41.00000000000001,19.628014,-21.371986389160163,-0.5212679607112234
Mërgim Vojvoda,Torino,29.0,DF,it Serie A,4.0,4.4884205,0.4884204864501953,0.12210512161254883
Edimilson Fernandes,Brest,28.0,MF,fr Ligue 1,4.0,4.0384216,0.038421630859375,0.00960540771484375
Giacomo Raspadori,Napoli,24.0,FW,it Serie A,26.000000000000004,9.987108,-16.012891769409183,-0.6158804526695839
Pedro,Lazio,37.0,FW,it Serie A,11.000000000000002,5.805706,-5.19429397583008,-0.4722085432572799
Eduardo Camavinga,Real Madrid,21.0,MF,es La Liga,61.00000000000001,11.059753,-49.94024658203126,-0.8186925669185451
Adama Boiro,Athletic Club,22.0,DF,es La Liga,3.5,5.320972,1.820971965789795,0.52027770451137
Mads Roerslev,Brentford,25.0,DF,eng Premier League,6.999999999999999,16.424097,9.424097061157227,1.3462995801653181
Álvaro Morata,Milan,31.0,FW,it Serie A,12.0,3.5093544,-8.49064564704895,-0.7075538039207458
Badredine Bouanani,Nice,19.0,MF,fr Ligue 1,7.999999999999998,11.037954,3.0379543304443377,0.3797442913055423
Aihen Muñoz,Real Sociedad,26.0,DF,es La Liga,4.999999999999999,4.43459,-0.5654101371765128,-0.11308202743530257
Stephan El Shaarawy,Roma,31.0,DF,it Serie A,4.5,3.901098,-0.5989019870758057,-0.13308933046129015
Simon Adingra,Brighton,22.0,FW,eng Premier League,29.000000000000004,17.129692,-11.870307922363285,-0.4093209628401132
Eldor Shomurodov,Roma,29.0,FW,it Serie A,6.0,6.172528,0.17252779006958008,0.028754631678263348
Danilo D'Ambrosio,Monza,35.0,DF,it Serie A,1.7,1.935649,0.23564903736114506,0.13861708080067356
Renato Veiga,Juventus,21.0,DF,it Serie A,26.000000000000004,8.823063,-17.176937103271488,-0.6606514270489033
Carles Aleñá,Alavés,26.0,MF,es La Liga,3.5,6.1129656,2.6129655838012695,0.7465615953717913
Abner,Lyon,24.0,DF,fr Ligue 1,7.999999999999998,7.145366,-0.8546338081359846,-0.1068292260169981
Maxence Caqueret,Como,24.0,MF,it Serie A,17.0,8.466056,-8.533944129943848,-0.5019967135261086
Joe Willock,Newcastle Utd,24.0,MF,eng Premier League,23.0,24.428656,1.4286556243896484,0.06211546192998472
Gavi,Barcelona,19.0,MF,es La Liga,61.00000000000001,15.161109,-45.83889102935792,-0.751457229989474
Woyo Coulibaly,Parma,25.0,DF,it Serie A,3.0000000000000004,4.540838,1.5408377647399898,0.5136125882466632
Bertuğ Yıldırım,Getafe,22.0,FW,es La Liga,3.0000000000000004,4.6162014,1.6162014007568355,0.5387338002522785
José Luis Palomino,Cagliari,34.0,DF,it Serie A,1.7,1.5853657,-0.11463434696197505,-0.0674319688011618
Kevin Danso,Lens,25.0,DF,fr Ligue 1,26.000000000000004,6.4346104,-19.565389633178714,-0.7525149858914889
Cristhian Stuani,Girona,37.0,FW,es La Liga,2.0,2.3914447,0.39144468307495117,0.19572234153747559
Adam Obert,Cagliari,21.0,DF,it Serie A,4.0,5.0828094,1.0828094482421875,0.2707023620605469
Tom Krauß,Bochum,23.0,MF,de Bundesliga,4.999999999999999,7.490066,2.490066051483155,0.49801321029663115
James Bree,Southampton,26.0,DF,eng Premier League,3.5,9.151949,5.651948928833008,1.6148425510951452
Akor Adams,Montpellier,24.0,FW,fr Ligue 1,6.0,6.388144,0.38814401626586914,0.06469066937764485
Juan Jesus,Napoli,33.0,DF,it Serie A,2.5,2.221717,-0.27828311920166016,-0.11131324768066406
Luca Marianucci,Empoli,20.0,DF,it Serie A,8.5,5.3341713,-3.1658287048339844,-0.37245043586282167
Vladimír Coufal,West Ham,31.0,DF,eng Premier League,6.0,5.195977,-0.8040227890014648,-0.1340037981669108
Luca Pellegrini,Lazio,25.0,DF,it Serie A,4.0,6.6354866,2.635486602783203,0.6588716506958008
Gonçalo Ramos,Paris S-G,23.0,FW,fr Ligue 1,41.00000000000001,20.874168,-20.125831604003913,-0.49087394156107095
Keinan Davis,Udinese,26.0,FW,it Serie A,4.4,4.8156543,0.4156542778015133,0.09446688131852575
Matias Fernandez-Pardo,Lille,19.0,FW,fr Ligue 1,15.999999999999998,11.044934,-4.955065727233885,-0.30969160795211786
Giangiacomo Magnani,Hellas Verona,28.0,DF,it Serie A,4.0,4.2388973,0.23889732360839844,0.05972433090209961
Sofiane Diop,Nice,24.0,MF,fr Ligue 1,11.000000000000002,9.941258,-1.0587415695190447,-0.09624923359264041
Irvin Cardona,Saint-Étienne,26.0,FW,fr Ligue 1,3.5,6.6377234,3.137723445892334,0.8964924131120954
Reece James,Chelsea,24.0,DF,eng Premier League,31.0,20.426796,-10.573204040527344,-0.3410710980815272
Juan Berrocal,Getafe,25.0,DF,es La Liga,2.5,3.5525615,1.0525615215301514,0.42102460861206054
Christian Eriksen,Manchester Utd,32.0,MF,eng Premier League,4.999999999999999,6.203209,1.2032089233398446,0.24064178466796898
Rassoul Ndiaye,Le Havre,22.0,MF,fr Ligue 1,3.0000000000000004,4.6228538,1.6228537559509273,0.5409512519836424
Trevoh Chalobah,Crystal Palace,25.0,DF,eng Premier League,26.000000000000004,18.634293,-7.365707397460941,-0.2832964383638823
Lorenzo De Silvestri,Bologna,36.0,DF,it Serie A,1.8,1.9690218,0.16902179718017574,0.09390099843343096
Hamza Rafia,Lecce,25.0,MF,it Serie A,2.6999999999999997,4.906178,2.2061779975891116,0.8171029620700414
Jeremie Boga,Nice,27.0,MF,fr Ligue 1,11.000000000000002,6.577959,-4.4220409393310565,-0.4020037217573687
Takuma Asano,Mallorca,29.0,FW,es La Liga,3.5,3.509257,0.009257078170776367,0.002644879477364676
Niklas Süle,Dortmund,28.0,DF,de Bundesliga,9.000000000000002,5.199749,-3.80025100708008,-0.42225011189778655
Ernest Nuamah,Lyon,20.0,FW,fr Ligue 1,15.999999999999998,8.572984,-7.427016258239744,-0.4641885161399841
Paul Onuachu,Southampton,30.0,FW,eng Premier League,6.999999999999999,7.5685854,0.5685853958129892,0.08122648511614132
Fabiano Parisi,Fiorentina,23.0,DF,it Serie A,6.999999999999999,5.0512238,-1.9487762451171866,-0.2783966064453124
Michael Keane,Everton,31.0,DF,eng Premier League,6.0,6.5568104,0.5568103790283203,0.09280172983805339
Amine Gouiri,Marseille,24.0,FW,fr Ligue 1,31.0,20.429066,-10.570934295654297,-0.3409978805049773
Yann Karamoh,Torino,26.0,MF,it Serie A,2.8,4.80719,2.00718994140625,0.7168535505022322
Han-Noah Massengo,Auxerre,23.0,MF,fr Ligue 1,6.0,6.0926247,0.09262466430664062,0.015437444051106771
Louis Mouton,Saint-Étienne,22.0,MF,fr Ligue 1,1.7,4.4192915,2.7192914962768553,1.5995832331040325
Angelo Fulgini,Lens,27.0,MF,fr Ligue 1,6.0,6.5953984,0.5953984260559082,0.09923307100931804
Edu Expósito,Espanyol,27.0,MF,es La Liga,4.0,5.0222993,1.0222992897033691,0.2555748224258423
Myron Boadu,Bochum,23.0,FW,de Bundesliga,7.999999999999998,9.9556265,1.9556264877319354,0.24445331096649198
Neal Maupay,Marseille,27.0,FW,fr Ligue 1,9.000000000000002,6.363681,-2.6363191604614276,-0.2929243511623808
James Ward-Prowse,West Ham,29.0,MF,eng Premier League,9.000000000000002,10.266661,1.2666606903076154,0.14074007670084612
Aimen Moueffek,Saint-Étienne,23.0,MF,fr Ligue 1,2.0,6.333682,4.333682060241699,2.1668410301208496
Gerard Martín,Barcelona,22.0,DF,es La Liga,13.0,7.431692,-5.568307876586914,-0.4283313751220703
Ruben Loftus-Cheek,Milan,28.0,MF,it Serie A,11.000000000000002,6.6348343,-4.3651657104492205,-0.39683324640447454
Eddie Nketiah,Crystal Palace,25.0,FW,eng Premier League,18.999999999999996,23.671753,4.6717529296875036,0.2458817331414476
Yunis Abdelhamid,Saint-Étienne,36.0,DF,fr Ligue 1,1.4000000000000001,1.6532489,0.25324890613555895,0.18089207581111352
Álex Valle,Como,20.0,DF,it Serie A,6.999999999999999,7.1919894,0.1919894218444833,0.02742706026349762
Miloš Veljković,Werder Bremen,28.0,DF,de Bundesliga,4.0,4.794634,0.7946338653564453,0.19865846633911133
Alex Sola,Getafe,25.0,MF,es La Liga,1.1,3.1312594,2.0312594413757323,1.8465994921597566
Khalil Fayad,Montpellier,20.0,MF,fr Ligue 1,6.0,5.6095014,-0.39049863815307617,-0.06508310635884602
Aridane Hernández,Rayo Vallecano,35.0,DF,es La Liga,1.8,1.9115019,0.11150188446044917,0.061945491366916204
Soungoutou Magassa,Monaco,20.0,MF,fr Ligue 1,13.0,8.307494,-4.692505836486816,-0.3609619874220628
Amir Richardson,Fiorentina,22.0,MF,it Serie A,9.500000000000002,8.250087,-1.2499132156372088,-0.13156981217233774
Mohammed Salisu,Monaco,25.0,DF,fr Ligue 1,13.0,5.0295315,-7.970468521118164,-0.6131129631629357
Giovanni Fabbian,Bologna,21.0,MF,it Serie A,13.0,8.316877,-4.683122634887695,-0.36024020268366885
Théo Sainte-Luce,Montpellier,25.0,DF,fr Ligue 1,2.0,3.6628246,1.6628246307373047,0.8314123153686523
Saidou Sow,Strasbourg,22.0,DF,fr Ligue 1,6.999999999999999,7.727287,0.7272868156433114,0.10389811652047308
Cesare Casadei,Torino,21.0,MF,it Serie A,15.999999999999998,8.093722,-7.906277656555174,-0.49414235353469843
Brian Oliván,Espanyol,30.0,DF,es La Liga,6.999999999999999,3.1803663,-3.819633722305297,-0.5456619603293282
Mats Wieffer,Brighton,24.0,DF,eng Premier League,26.000000000000004,20.803957,-5.196043014526371,-0.19984780825101423
Micky van de Ven,Tottenham,23.0,DF,eng Premier League,51.0,22.204514,-28.795486450195312,-0.5646173813763786
Fares Chaïbi,Eint Frankfurt,21.0,MF,de Bundesliga,10.000000000000002,10.153507,0.15350723266601385,0.015350723266601382
Lloyd Kelly,Juventus,25.0,DF,it Serie A,17.0,6.242843,-10.75715684890747,-0.6327739322886747
Toni Martínez,Alavés,27.0,FW,es La Liga,3.5,4.6373777,1.1373777389526367,0.3249650682721819
Rémy Cabella,Lille,34.0,FW,fr Ligue 1,3.5,2.3789856,-1.1210143566131592,-0.3202898161751883
Paul Joly,Auxerre,24.0,DF,fr Ligue 1,2.2,5.5405865,3.340586471557617,1.518448396162553
Gianluca Gaetano,Cagliari,24.0,MF,it Serie A,4.999999999999999,9.24272,4.242719650268556,0.8485439300537113
Victor Boniface,Leverkusen,23.0,FW,de Bundesliga,41.00000000000001,11.513524,-29.48647594451905,-0.7191823401102206
Antonio Candela,Venezia,24.0,DF,it Serie A,2.8,3.9684985,1.168498468399048,0.4173208815710886
Coba da Costa,Getafe,22.0,MF,es La Liga,4.0,5.77414,1.7741398811340332,0.4435349702835083
Ferland Mendy,Real Madrid,29.0,DF,es La Liga,15.0,5.574204,-9.425796031951904,-0.628386402130127
Flavius Daniliuc,Hellas Verona,23.0,DF,it Serie A,3.7000000000000006,5.074786,1.374786186218261,0.3715638341130435
Sheraldo Becker,Real Sociedad,29.0,FW,es La Liga,3.5,3.829007,0.3290069103240967,0.09400197437831334
Gonçalo Guedes,Wolves,27.0,MF,eng Premier League,12.0,18.368809,6.368808746337891,0.5307340621948242
Marco Brescianini,Atalanta,24.0,MF,it Serie A,9.000000000000002,10.920264,1.920264244079588,0.21336269378662084
Oussama Targhalline,Le Havre,22.0,MF,fr Ligue 1,4.999999999999999,6.0511184,1.0511183738708505,0.21022367477417014
Marvin Friedrich,Gladbach,28.0,DF,de Bundesliga,4.5,5.3493686,0.8493685722351074,0.18874857160780165
Mikel Vesga,Athletic Club,31.0,MF,es La Liga,3.5,2.9670615,-0.5329384803771973,-0.1522681372506278
Lewis Ferguson,Bologna,24.0,MF,it Serie A,29.000000000000004,11.293809,-17.70619106292725,-0.6105583125147327
Riccardo Calafiori,Arsenal,22.0,DF,eng Premier League,36.0,15.98638,-20.013620376586914,-0.5559338993496366
Leonardo Bittencourt,Werder Bremen,30.0,MF,de Bundesliga,2.5,3.6687193,1.1687192916870117,0.4674877166748047
Piotr Zieliński,Inter,30.0,MF,it Serie A,11.000000000000002,6.104277,-4.895722866058351,-0.4450657150962137
Kristjan Asllani,Inter,22.0,MF,it Serie A,13.999999999999996,11.081682,-2.918317794799801,-0.2084512710571287
Edon Zhegrova,Lille,25.0,FW,fr Ligue 1,26.000000000000004,9.310129,-16.68987083435059,-0.6419181090134841
Marcus Rashford,Manchester Utd,26.0,FW,eng Premier League,51.0,21.842358,-29.157642364501953,-0.5717184777353325
Yanis Zouaoui,Le Havre,30.0,DF,fr Ligue 1,1.8,3.8213675,2.0213675022125246,1.1229819456736247
Abdukodir Khusanov,Lens,20.0,DF,fr Ligue 1,36.0,9.184841,-26.81515884399414,-0.7448655234442817
Craig Dawson,Wolves,34.0,DF,eng Premier League,2.5,2.5366025,0.03660249710083008,0.014640998840332032
Kyle Walker,Manchester City,34.0,DF,eng Premier League,4.999999999999999,3.0769491,-1.923050880432128,-0.38461017608642567
Luca Netz,Gladbach,21.0,DF,de Bundesliga,6.999999999999999,7.168159,0.16815900802612394,0.024022715432303422
Stefan Bajcetic,Las Palmas,19.0,MF,es La Liga,10.000000000000002,6.8538985,-3.1461014747619647,-0.3146101474761964
Jean-Daniel Akpa-Akpro,Monza,31.0,MF,it Serie A,1.5,2.3318436,0.8318436145782471,0.5545624097188314
Chidera Ejuke,Sevilla,26.0,FW,es La Liga,4.999999999999999,4.9404488,-0.05955123901367099,-0.011910247802734199
Merlin Röhl,Freiburg,22.0,MF,de Bundesliga,13.0,6.161166,-6.838833808898926,-0.5260641391460712
Rodrigo Muniz,Fulham,23.0,FW,eng Premier League,21.0,19.983923,-1.0160770416259766,-0.04838462102980841
Nicolò Fagioli,Fiorentina,23.0,MF,it Serie A,18.999999999999996,10.305311,-8.694688796997067,-0.457615199841951
Igor,Brighton,26.0,DF,eng Premier League,1.1,3.2696273,2.169627332687378,1.9723884842612525
David Brooks,Bournemouth,27.0,FW,eng Premier League,11.000000000000002,15.438046,4.438046455383299,0.40345876867120894
Budu Zivzivadze,Heidenheim,30.0,FW,de Bundesliga,3.0000000000000004,3.3388193,0.33881926536560014,0.1129397551218667
Ado Onaiwu,Auxerre,28.0,MF,fr Ligue 1,2.5,5.8193574,3.319357395172119,1.3277429580688476
